ID,Label,Therapist_Words_in_Transcript/Conversation_Per_Turn,Client_Words_in_Transcript/Conversation_Per_Turn,Ratio_of_Therapist_Client_Words_in_Transcript/Conversation_Per_Turn,Client_Questions_in_Transcript/Conversation_Per_Turn,Therapist_Questions_in_Transcript/Conversation_Per_Turn,Ratio_of_Client_Question/ Therapist_Questions_in_Transcript/Conversation_Per_Turn,Client_Turns_in_Transcript/Conversation,Therapist_Turns_in_Transcript/Conversation,Ratio_of_Client_Therapist_Turns_in_Transcript/Conversation,Average_Speaking_Time_of_Each_Speaker_in_Transcript/Conversation_Per_Turn,STD_Therapist_Words_in_Transcript/Conversation,Skew_Therapist_Words_in_Transcript/Conversation,Kurt_Therapist_Words_in_Transcript/Conversation,STD_Client_Words_in_Transcript/Conversation,Skew_Client_Words_in_Transcript/Conversation,Kurt_Client_Words_in_Transcript/Conversation,MODEL_A_Sem_All_Avg,MODEL_A_Sem_All_SD,MODEL_A_Sem_All_Skew,MODEL_A_Sem_All_Kurt,MODEL_A_Sem_Adj_Avg,MODEL_A_Sem_Adj_SD,MODEL_A_Sem_Adj_Skew,MODEL_A_Sem_Adj_Kurt,MODEL_B_Sem_All_Avg,MODEL_B_Sem_All_SD,MODEL_B_Sem_All_Skew,MODEL_B_Sem_All_Kurt,MODEL_B_Sem_Adj_Avg,MODEL_B_Sem_Adj_SD,MODEL_B_Sem_Adj_Skew,MODEL_B_Sem_Adj_Kurt,MODEL_C_Sem_All_Avg,MODEL_C_Sem_All_SD,MODEL_C_Sem_All_Skew,MODEL_C_Sem_All_Kurt,MODEL_C_Sem_Adj_Avg,MODEL_C_Sem_Adj_SD,MODEL_C_Sem_Adj_Skew,MODEL_C_Sem_Adj_Kurt,Overall_Sentiment_of_Client,Change_in_Client_Sentiment_in_Transcript/Conversation,Engagement
low_061,low,22.83333333,26.08333333,0.875399361,0.4,0.36,1.111111111,12,12,1.083333333,4.553666667,20.10351997,1.694204482,3.190401706,24.78804086,1.146933089,-0.203246213,0.308898954,0.159184387,0.69100966,0.487465654,0.353406682,0.181671352,0.390483912,-0.367032852,0.768771562,0.04657311,-0.170273036,0.383315189,0.771723174,0.037747206,0.277039149,-0.542407836,0.288069345,0.122533342,0.305064485,-0.354617661,0.280202076,0.126365194,0.303873456,-0.674337585,1,8,0
low_062,low,28.42307692,24.83333333,1.144553433,0.37254902,0.843137255,0.441860465,24,26,1.125,4.652010363,34.02254908,1.565944531,1.465712193,20.86950483,1.262276143,1.189490337,0.280580473,0.163215658,0.837151872,0.839427202,0.310516865,0.182573156,0.911757927,0.51840906,0.756469002,0.054867703,-0.230707347,0.261897479,0.764774201,0.049649238,-0.6382836,1.070408222,0.25811603,0.13008476,0.704339246,0.620002478,0.306180306,0.140481157,0.702607247,0.312242143,1,14,0
low_063,low,73.57142857,26.61538462,2.764244426,0.714285714,1.464285714,0.487804878,13,14,1.153846154,5.912911565,65.39550006,1.287363425,1.85262856,21.63923313,0.448100823,-1.057237735,0.345519676,0.207345605,0.621036058,0.048734713,0.372339528,0.211959036,0.36095348,-0.877216713,0.758527032,0.064839492,-0.093480286,-0.678777297,0.76210433,0.071282866,-0.103173579,-1.484910201,0.257630573,0.136965117,0.553324429,0.312875847,0.229889722,0.102168805,0.532712254,0.04899405,1,11,1
low_064,low,50.41666667,19.21428571,2.623915737,0.074074074,0.814814815,0.090909091,14,12,0.928571429,5.034764706,50.35954064,0.88354023,-0.704384734,10.94165345,0.183630824,-0.182131987,0.283647276,0.169979108,0.882748709,1.325997232,0.314199242,0.139961137,0.309750238,-0.230045903,0.758532187,0.06713534,-0.16921584,-0.213941578,0.774909173,0.060149805,-0.307399462,-0.644597184,0.274927924,0.141986503,0.26375595,-0.09252269,0.271322005,0.127318311,-0.073282701,-0.801483917,1,8,1
low_065,low,33.72727273,20.4,1.653297683,0.272727273,0.545454545,0.5,10,11,1.2,4.706923077,26.95585617,1.185156898,1.183969384,17.12178599,1.04659703,1.559282434,0.292534043,0.177855405,0.443360514,-0.174704116,0.29246545,0.189451395,0.803267085,0.506755307,0.752875416,0.074303965,-0.546203143,0.426559111,0.771099028,0.062986986,-1.436456452,3.481026686,0.285762502,0.181230683,0.60737296,-0.125432207,0.313132767,0.165336151,-0.351940048,-0.462753808,1,7,1
low_066,low,26.57142857,40.85714286,0.65034965,0.655172414,0.379310345,1.727272727,14,14,1.071428571,5.224785408,15.89733546,0.262579821,-1.192736917,29.49278176,0.380845919,-0.884304674,0.289053585,0.173419709,0.5340944,0.226878426,0.303966724,0.140484025,-0.900409039,0.268322289,0.75621755,0.067850806,-0.012183301,-0.288198675,0.75278594,0.060354053,0.315767626,-0.707157893,0.291030447,0.138409621,0.398723486,0.17881181,0.329814548,0.11516766,0.142743501,-0.383731286,1,7,1
low_067,low,36.64285714,12.76923077,2.869621343,0.071428571,0.607142857,0.117647059,13,14,1.153846154,4.417755319,30.14224519,2.0237795,5.146927349,10.84092436,1.838119249,3.72050126,0.274530371,0.162285985,0.438795464,0.548847789,0.28692962,0.14119249,0.067254245,-0.363173502,0.757102615,0.060569302,-0.075375441,0.017233075,0.759044351,0.062472802,0.485299496,-0.539733162,0.323016858,0.173941284,0.32766489,-0.601442117,0.293018936,0.185605042,0.701791452,-0.731970836,2,2,1
low_068,low,20.75,37.5,0.553333333,0.470588235,0.411764706,1.142857143,8,8,1.125,,18.85091889,0.484798355,-1.188261937,15.65703858,1.502038996,2.993313854,0.341125508,0.217214811,-0.066186972,-1.003809486,0.379595317,0.240500883,-0.095099402,-1.307988889,0.768040379,0.077018752,-0.484108925,-0.794089374,0.772391111,0.07769033,-0.558576446,-0.769098671,0.320748506,0.144855301,0.084212929,-0.462834312,0.360946661,0.141138408,0.117959259,-0.720125545,1,5,1
low_069,low,20,12.33333333,1.621621622,0,0.571428571,,3,3,1.333333333,4.757103448,22.60530911,1.671238592,,1.527525232,0.93521953,,0.292500728,0.138074474,0.200810226,-0.840017657,0.359860323,0.082658908,-0.644018552,-0.347028622,0.749066361,0.059837153,0.059769527,-0.844724922,0.796075841,0.025679702,0.285558122,-1.537811517,0.285188445,0.174403514,0.950960476,-0.123364749,0.373186991,0.201456128,0.347076466,-1.020757339,2,2,1
low_070,low,11,26.6,0.413533835,0.181818182,0.363636364,0.5,5,5,1.2,5.116333333,9.300537619,1.827229817,3.569046744,27.8980286,0.73922874,-2.357959887,0.278702939,0.155329896,1.107734872,1.724914709,0.288884181,0.119760638,0.22449265,-0.024292646,0.777081254,0.058002331,-0.153025267,-0.242472428,0.781801349,0.04962791,-0.788268487,-0.142053443,0.342779987,0.153378186,0.181579941,-0.665630732,0.351800923,0.111913906,-1.051044173,-0.074251419,1,3,1
low_071,low,24,12.33333333,1.945945946,0.071428571,0.714285714,0.1,6,7,1.333333333,4.215,22.5905585,1.611818834,3.28322519,17.72756799,1.386838731,0.596494091,0.202035184,0.149305725,0.857497031,1.133025868,0.233918679,0.126879993,-0.157570635,-0.527444067,0.707480059,0.07816849,0.214407191,-0.037444851,0.711508682,0.080548617,0.388987805,-1.443625698,0.28015704,0.149284449,0.91702178,0.963565197,0.300065587,0.109961133,0.461719061,-1.159540974,1,3,0
low_072,low,33,32,1.03125,1,1.666666667,0.6,1,1,2,3.653636364,,,,,,,0.267769426,0.20229375,0.417063527,-1.5,0.354499035,0.191607339,,-2,0.794957499,0.07010751,0.663496024,-1.5,0.819171458,0.079449549,,-2,0.31661725,0.217345807,0.645940984,-1.5,0.393877126,0.242206253,,-2,1,2,1
low_073,low,55.5,27,2.055555556,0.666666667,0.777777778,0.857142857,4,4,1.25,4.918111111,19.22671752,0,1.378762661,24.2899156,0.072569699,-3.393766159,0.462042527,0.27356766,-0.401350635,-1.447433724,0.395753555,0.275157496,-0.017760798,-1.753773543,0.830381882,0.077038674,-0.90143011,-0.438450673,0.828524433,0.078994079,-0.693585287,-0.758320204,0.427774691,0.170859012,-0.345154325,-0.854582229,0.505448237,0.152267208,-0.653659883,-0.62981128,1,2,0
low_074,low,66.8,12.5,5.344,0.083333333,0.416666667,0.2,6,5,1,5.305263158,54.29272511,0.764095348,-0.640917686,15.38505769,1.2067904,-0.14608878,0.243872923,0.202420392,0.311579175,-0.77837226,0.206017834,0.214378023,0.347825851,-1.313904045,0.735130725,0.081085977,0.122771981,-0.811566273,0.71937127,0.043731993,0.46847969,-0.488706253,0.3148543,0.210016348,0.428484333,-0.951746062,0.25000132,0.113567779,0.0925212,-0.984334551,2,4,1
low_075,low,58,13.5,4.296296296,0.2,0.4,0.5,2,2,1.5,4.971304348,1.414213562,,,7.778174593,,,0.266946676,0.169025408,0.884291107,0.322027922,0.158934025,0.097237433,0.812475802,-0.988582494,0.743377805,0.059703406,1.066332944,0.393124202,0.719430655,0.03538245,1.144965043,-0.673830578,0.281330384,0.130013365,0.147429185,-0.980137875,0.195017658,0.080289383,0.176035621,-1.144212603,1,3,0
low_076,low,32.7,20.33333333,1.608196721,0,0.5,,9,10,1.222222222,3.965381443,27.46735436,1.795962603,3.141642332,16.19413474,0.061481649,-1.830357686,0.254969632,0.19101681,0.520880353,-0.321329452,0.24232806,0.196087483,0.585714127,-0.616979086,0.737473661,0.075176524,-0.280242819,-0.349398091,0.737925627,0.085034034,-0.562817478,-0.52178682,0.291132968,0.171327426,0.633894528,-0.257603128,0.313635292,0.198276136,0.099773293,-1.189563752,1,5,1
low_077,low,37.53846154,17.63636364,2.128469469,0.16,0.28,0.571428571,11,13,1.272727273,4.786702128,32.04063926,0.832031708,-0.582971248,19.81551275,1.878923525,3.489277952,0.249056911,0.188976815,1.013370682,1.167153288,0.278236501,0.171025211,0.647356881,-0.381928526,0.740307681,0.068082877,0.318794858,0.435733236,0.756043581,0.056254536,0.227580201,-0.473911742,0.283198165,0.170628377,1.08566374,0.983110583,0.335197707,0.171954313,0.470601966,-0.867398347,1,3,1
low_078,low,62,43.5,1.425287356,0.4,0.9,0.444444444,4,5,1.5,3.989552239,48.06245936,-0.268297166,-1.725847529,39.85389985,0.989553487,-0.09851609,0.301087534,0.263693456,0.858438825,-0.22784245,0.445367471,0.283656456,0.206855636,-1.37037979,0.751711469,0.097660915,0.255496167,-1.165800123,0.789894376,0.081250268,0.287576355,-1.504931002,0.2917703,0.217166539,0.801375201,-0.144928232,0.360626573,0.234611925,0.484654521,-1.276381025,1,3,0
low_079,low,51.75,40,1.29375,1.75,1.375,1.272727273,3,4,1.666666667,4.770745098,18.69714773,-1.19277816,0.581543668,33.15116891,-1.619267752,,0.545029428,0.295500128,-0.766623976,-0.928077438,0.591019751,0.377439294,-0.918900128,-1.099982305,0.791896192,0.078028049,-0.350135615,-0.93988779,0.79841974,0.091343927,-0.698142194,-1.048064172,0.371032441,0.126360584,0.010919388,-0.119514848,0.381997553,0.157727664,-0.268897594,0.138881249,1,4,0
low_080,low,35.75,32.77777778,1.090677966,0.166666667,0.277777778,0.6,9,8,1,4.184936508,18.32055832,0.069579719,-1.828875727,20.44980304,0.635424535,-0.427478496,0.351078707,0.166300386,0.383288512,-0.235194515,0.351367725,0.14087878,-0.238878309,-0.551274387,0.776306889,0.083672655,-0.492984352,-0.312017884,0.778026223,0.082020984,-0.615760632,-0.884065773,0.399252453,0.208494442,0.004147466,-1.450625051,0.405548399,0.24491815,-0.197179394,-1.696670416,2,5,1
low_081,low,17.625,18.05882353,0.975977199,0.294117647,0.235294118,1.25,17,16,1,4.701923077,10.92321686,0.528134002,-1.105207484,18.03978446,2.192125469,5.023976137,0.265969125,0.155085389,0.674276281,0.587030973,0.298721531,0.144717852,0.063654905,-0.871844255,0.757901524,0.054182718,0.030101442,-0.129112875,0.753618307,0.035503022,0.144862681,-0.606754922,0.325555588,0.138845754,0.547752553,0.179052469,0.323406565,0.128818242,0.516880566,-0.148473528,1,9,0
low_082,low,43,73,0.589041096,0,0.75,,1,2,3,4.368444444,31.11269837,,,,,,0.433196167,0.151258032,0.445183373,-0.814176507,0.472698132,0.183438024,0.423933061,-1.5,0.82027331,0.022485864,0.754420007,-0.692627093,0.82196184,0.031685272,0.69164348,-1.5,0.507047271,0.058067321,0.628694487,-1.471254743,0.471872717,0.01634268,0.69448293,-1.5,1,2,0
low_083,low,47,24.25,1.93814433,0.44,0.48,0.916666667,12,12,1.083333333,4.65126506,35.14644687,1.206302105,1.681590532,29.02389298,1.677052535,2.359096157,0.297135931,0.20515106,0.523945242,-0.300150128,0.297200116,0.227416408,0.704833009,-0.236085424,0.750939382,0.072075444,0.060938195,-0.152877017,0.748457404,0.08270032,-0.755209245,-0.473926491,0.339721176,0.151280475,0.81815173,0.581286887,0.336835875,0.115007674,0.439075725,-0.539324115,2,7,0
low_084,low,31.84848485,16.41935484,1.939691612,0.415384615,0.492307692,0.84375,31,33,1.096774194,4.362588517,21.82762185,0.61121208,-0.398018864,20.21678213,2.924182738,10.81573494,0.27061209,0.169840762,0.402600144,0.032821638,0.292144266,0.170335549,0.081776101,-0.391567098,0.743694715,0.065365767,-0.147446421,-0.103984534,0.736366791,0.06308549,-0.087801984,-0.813194038,0.326728768,0.135789126,0.557028493,0.177279088,0.304463099,0.098630883,0.171031241,-0.741466352,1,14,1
low_085,low,11.53846154,28,0.412087912,0.307692308,0.038461538,8,12,13,1.166666667,8.017984375,8.471672253,2.228483609,5.903269312,15.17773489,0.456032933,-0.178955254,0.30994096,0.139937009,0.435718574,-0.370267143,0.304891042,0.153351831,0.331169129,-0.377377934,0.764417048,0.047829262,0.116176666,0.050843965,0.754130099,0.046809747,0.404554609,0.258035273,0.295595016,0.117597431,0.36907495,0.185648355,0.297769352,0.103477298,-0.03788887,0.427030754,1,7,1
low_086,low,41.72727273,8.2,5.088691796,0.045454545,0.409090909,0.111111111,10,11,1.2,3.862233766,34.20845191,0.857919524,-0.213158886,6.460134158,0.592723524,-1.409795445,0.291686217,0.196708499,0.739181355,0.789227381,0.243976285,0.175244324,0.138202364,-0.182692221,0.749507052,0.069822274,0.140949438,0.172607831,0.734077141,0.072004317,-0.08233263,-0.40311387,0.309098348,0.175029521,0.940854135,0.969038433,0.293454874,0.155849984,0.876869575,0.146673779,1,7,0
low_087,low,18.1,15.70967742,1.152156057,0.080645161,0.387096774,0.208333333,31,30,1,,10.90191378,1.922835361,4.487325167,10.43773139,0.153051272,-1.171201383,0.268658243,0.156605511,0.426760421,0.281988201,0.31909586,0.156483958,0.609042416,0.507622268,0.740265286,0.063145546,-0.144893661,-0.033948712,0.749830205,0.058687231,-0.986951104,1.133359451,0.309999724,0.130814406,0.604731087,0.73885707,0.351639163,0.132575573,0.268932698,-0.213486629,1,19,0
low_088,low,20.5,18.42857143,1.112403101,0.318181818,0.727272727,0.4375,21,22,1.095238095,3.733962121,16.02304887,0.932185606,-0.075236488,14.75998451,1.295615745,1.391242363,0.304508828,0.15741421,0.461239944,0.096641588,0.310069014,0.145747302,0.021967828,-0.960283492,0.746410502,0.057993773,-0.036463548,-0.371043087,0.744604064,0.055150941,-0.431516136,-0.131940048,0.304893293,0.117899501,0.177776369,0.134893691,0.317518057,0.142909317,0.270094861,0.073372117,1,9,1
low_089,low,21.66666667,10,2.166666667,0.166666667,0.583333333,0.285714286,5,6,1.4,,17.47760472,1.806214941,3.483513763,7.582875444,1.118079933,1.237807183,0.255771578,0.147825849,0.306865048,1.749475996,0.223123462,0.09725603,0.002706657,-1.45733643,0.747925102,0.052236094,0.257852958,0.014648515,0.733559105,0.045274019,-0.172337148,-1.007398501,0.355165748,0.148211614,0.718127403,0.256472526,0.339585512,0.154708823,0.886661125,0.355474376,1,3,0
low_090,low,69,40.5,1.703703704,0,1.25,,2,1,1,6.711652174,,,,28.99137803,,,0.318127672,0.130122352,0.678179722,-0.485866408,0.346568262,0.168381154,0.66926713,-1.5,0.771590034,0.028578787,-0.027426456,-1.390500947,0.778921147,0.033282598,-0.26143536,-1.5,0.305609842,0.10685324,0.757495433,-0.070437564,0.313852578,0.164501682,0.411635285,-1.5,1,2,0
low_091,low,12.33333333,34.5,0.357487923,0.166666667,0.166666667,1,2,3,2,4.632777778,8.020806277,-0.371443282,,3.535533906,,,0.22115633,0.189565369,0.313276457,-0.855674372,0.244463759,0.244053622,0.184066778,-1.15330232,0.807693438,0.047742678,0.6145351,-0.510105665,0.837170517,0.057553962,-0.040680626,-1.223030275,0.447191064,0.199482565,0.500714857,-1.062738971,0.551437533,0.174799809,-0.642963467,-0.674095592,1,3,0
low_092,low,11.18181818,9.428571429,1.185950413,0.162790698,0.279069767,0.583333333,21,22,1.047619048,4.264284345,7.068618533,0.785083272,-0.815235698,8.980932182,1.557039704,1.897531643,0.24644829,0.174687319,0.660252754,0.776207516,0.224866286,0.183130756,0.762132549,1.440633162,0.738310231,0.058659053,0.471512019,0.470120812,0.724520522,0.060790415,0.709140661,-0.080986676,0.340102217,0.150230445,0.866872385,0.702980885,0.317566149,0.128688066,1.103486816,1.252786779,1,15,0
low_093,low,15.2,7.545454545,2.014457831,0.023809524,0.19047619,0.125,22,20,0.909090909,,13.57086663,0.96260654,-0.271919415,8.980016294,1.665077876,2.38096764,0.293906563,0.194089341,0.777710261,1.15652813,0.253956622,0.15652469,-0.244392928,-0.202544077,0.72637543,0.071163817,0.281255672,0.392341697,0.707413673,0.067446755,-0.141051263,-1.135719365,0.351839403,0.188746512,0.720420238,0.395982382,0.291039098,0.143686851,-0.10611265,-0.925836202,1,11,0
low_094,low,26.15384615,17.15384615,1.524663677,0.076923077,0.423076923,0.181818182,13,13,1,,24.68753449,0.264528472,-1.539776622,16.13921804,0.628022844,-0.651664647,0.274113674,0.233686597,0.471477166,-0.879757277,0.249575342,0.204457427,0.530713078,-0.856284177,0.722185963,0.068539043,0.340440091,-0.705266203,0.703009799,0.066454474,0.332528371,-0.759567008,0.287637156,0.159571259,0.707131833,0.533332195,0.253175153,0.123239632,0.475609732,-0.018514929,1,6,0
low_095,low,22.875,15.06666667,1.518252212,0.258064516,0.548387097,0.470588235,15,16,1.066666667,,19.69390769,0.817253697,-0.198356003,14.13944163,1.383880181,1.983489257,0.278305478,0.178568753,0.472630254,-0.365748673,0.374937635,0.180280007,-0.210745749,-0.625109232,0.752085803,0.070587961,-0.012195937,-0.599924449,0.768849458,0.075405971,-0.776262221,-0.205145398,0.345221723,0.156013261,0.103785512,-0.354537111,0.400715983,0.144386277,-0.736765766,0.589803299,1,10,0
low_096,low,40,4.666666667,8.571428571,0,0.75,,6,6,1,,29.82616301,0.553635234,-1.651672423,3.204163958,-0.040531674,-1.310507674,0.294441564,0.239279922,0.840309888,0.644770209,0.203669303,0.295847041,1.555252386,1.731925552,0.754640865,0.075901288,0.687827461,0.449483099,0.728513593,0.076911094,1.458010444,1.798243607,0.359172902,0.216356762,0.527341452,-0.214313498,0.260419111,0.194202221,1.612856192,1.987455256,2,4,1
low_097,low,31.83333333,16.5,1.929292929,0.277777778,0.361111111,0.769230769,18,18,1,,32.44406952,1.232428699,1.15600611,16.79723367,1.518432931,2.691485897,0.293670366,0.210023543,0.605041744,-0.209135043,0.255244407,0.228249964,0.885994185,0.103376939,0.726948781,0.072907083,0.299431831,-0.056703564,0.710962921,0.083253988,0.082863144,-0.884543709,0.350371342,0.17190579,0.577677778,0.023974762,0.311622037,0.128062299,0.449595058,-0.242002804,2,6,0
low_098,low,28.8,26.45454545,1.088659794,0.409090909,0.318181818,1.285714286,11,10,1,,21.43102631,0.129282654,-1.486992131,21.61186543,0.775020254,-0.224525443,0.330458247,0.205712111,0.39643038,-0.613297259,0.315290362,0.190510683,0.113865624,-0.770700941,0.745403764,0.087831825,0.047158827,-0.883260309,0.747619981,0.096301298,-0.030690853,-1.45703925,0.334927953,0.209818927,0.308070958,-1.256583642,0.337571248,0.246713492,0.133411436,-1.671635035,2,9,1
low_099,low,29.90909091,20.18181818,1.481981982,0.363636364,0.545454545,0.666666667,11,11,1,,28.34944284,1.424205841,1.682585011,17.54319345,1.177664204,1.891995806,0.327112213,0.196702656,0.196766069,-0.595452906,0.401287451,0.212185761,0.051576384,-0.81825199,0.757397542,0.067676599,-0.180180258,0.013420864,0.774527138,0.037750621,-0.311733618,-1.032776255,0.319756915,0.17956676,0.337074768,-0.000462432,0.356948187,0.136380812,-0.886230682,0.800162019,1,5,1
low_100,low,38.23076923,16.15384615,2.366666667,0.074074074,0.592592593,0.125,13,13,1.076923077,,27.53831829,0.690012238,-0.555504624,14.28779289,1.74815543,4.078151011,0.295473943,0.169557739,0.723203301,0.397346364,0.307380903,0.14809248,-0.109273234,-0.422527621,0.757965685,0.063457791,0.050783404,-0.657709963,0.769385579,0.057888485,-0.140661668,-1.250046448,0.351018559,0.132681691,0.470939583,0.204970165,0.380087622,0.127493043,0.669153042,-0.435409178,1,9,0
low_101,low,18.6,14.54545455,1.27875,0.285714286,0.666666667,0.428571429,11,10,0.909090909,,22.0766342,2.466056647,6.474371927,13.33689346,0.903763082,-0.762615923,0.293815309,0.174288571,0.51765341,-0.098638942,0.24877571,0.132170293,0.009811068,-0.612240505,0.764326176,0.059644377,0.278565798,0.18783654,0.745895207,0.044676425,-1.201212642,2.057294752,0.358361538,0.147009881,0.54334316,-0.222530521,0.336800917,0.118110493,0.247457427,-0.81837151,1,8,1
low_102,low,12.4375,13.26666667,0.9375,0.161290323,0.290322581,0.555555556,15,16,1.066666667,,9.172195302,1.017128152,0.40357579,15.47563369,1.907468583,2.891735348,0.304901248,0.153217276,0.270105135,0.058790471,0.272654917,0.18580165,0.521871349,-0.166730972,0.746348742,0.061634832,0.065597878,-0.409395421,0.728104216,0.054744445,0.173167841,1.586994977,0.308092165,0.1601112,0.333843383,-0.328530846,0.265144596,0.136030639,0.482315891,0.842801881,1,8,1
low_103,low,23.4,12.8125,1.826341463,0.032258065,0.838709677,0.038461538,16,15,0.9375,,17.48387012,0.602329395,-0.826032369,14.38155648,0.583295345,-1.448335453,0.252882322,0.246531835,1.004773097,0.318022366,0.289035603,0.207490288,0.303820798,-0.956737072,0.742182322,0.074462782,0.307878547,0.07916409,0.752715526,0.073595527,0.041674161,-1.1272807,0.33482385,0.199733612,1.053310048,0.692187983,0.362024408,0.183179534,0.587022408,-0.65140877,1,7,0
low_104,low,15.28421053,13.46315789,1.135261923,0.1,0.315789474,0.316666667,95,95,1,,18.24692522,2.806323982,9.355327175,17.36639609,3.103894982,12.80019924,0.242155461,0.160001461,0.765381499,1.001412363,0.309096994,0.197969061,0.608371909,-0.040978844,0.722107855,0.063524335,0.106892723,0.222620912,0.741698721,0.067209607,0.100063713,-0.435857176,0.312623117,0.147919825,0.647741686,0.59676106,0.375775423,0.15630035,0.396458857,-0.336299029,,,0
